,ID,T,E
1495,1,351655,60
1499,1,351718,51
1504,1,352097,30
1500,1,352115,32
1503,1,352181,31
1502,1,352222,60
1501,1,352248,0
1505,1,352530,20
1507,1,352661,65
1506,1,352777,60
1508,1,352862,58
1511,1,353130,20
1510,1,353170,9
1509,1,353194,32
1512,1,353419,13
1513,1,353591,54
1514,1,353594,31
1515,1,353672,13
1516,1,353992,43
1518,1,354184,13
1521,1,354255,16
1520,1,354323,14
1519,1,354344,16
1517,1,354394,59
1524,1,354437,0
1525,1,354590,26
1523,1,354611,13
1522,1,354669,40
1527,1,354761,58
1526,1,354969,37
1528,1,355084,32
1529,1,355138,14
1530,1,355142,14
1531,1,355305,45
1532,1,355350,45
1533,1,355500,26
1534,1,355682,27
1535,1,355789,25
1538,1,355940,40
1536,1,356088,30
1558,1,356107,0
1539,1,356107,0
1537,1,356117,0
1541,1,356219,8
1540,1,356219,8
1543,1,356899,9
1542,1,356919,21
1544,1,357187,55
1545,1,357234,41
1547,1,357399,6
1548,1,357641,46
1553,1,357641,0
1546,1,357694,46
1551,1,357877,0
1549,1,357877,45
1552,1,357881,9
1550,1,357947,31
1555,1,358147,10
1554,1,358223,32
1556,1,358504,20
1557,1,358576,20
1561,1,358673,29
1560,1,358677,29
1559,1,358701,8
1562,1,358905,50
1566,1,358985,31
1567,1,359013,8
1569,1,359030,30
1563,1,359035,31
1565,1,359064,30
1564,1,359121,8
1568,1,359153,8
1570,1,359200,58
1572,1,359249,31
1571,1,359417,45
1573,1,359532,31
1574,1,359535,26
1575,1,359548,26
1578,1,359835,13
1579,1,359873,31
1577,1,359920,22
1576,1,360092,31
1580,1,360402,8
1582,1,360697,6
1583,1,360772,1
1584,1,360774,36
1581,1,360849,0
1585,1,361027,13
1586,1,361415,63
1587,1,361618,0
1588,1,361726,41
1589,1,362066,6
1590,1,362098,4
1591,1,362249,13
1592,1,362294,61
1593,1,362537,40
1596,1,362717,31
1594,1,362772,18
1595,1,363008,0
1603,1,363693,55
1600,1,363693,0
1597,1,363693,45
1598,1,363853,32
1599,1,363888,0
1602,1,364073,32
1601,1,364110,55
1604,1,364367,0
1605,1,364433,58
1606,1,364623,30
1607,1,364787,8
1608,1,365097,58
1612,1,365321,65
1609,1,365339,63
1611,1,365347,63
1613,1,365390,63
1610,1,365416,59
1614,1,366310,6
1616,1,366568,17
1615,1,366630,22
1619,1,367007,4
1618,1,367021,4
1617,1,367284,0
1620,1,367465,32
1621,1,367480,63
1622,1,367815,32
1624,1,367972,16
1623,1,368033,4
1626,1,368071,16
1625,1,368140,49
1628,1,368317,3
1627,1,368481,63
1629,1,368753,13
1631,1,368969,59
1630,1,369001,8
1632,1,369881,63
1633,1,370408,40
1634,1,370426,6
1653,1,370660,30
1636,1,370660,13
1647,1,370660,16
1643,1,370660,4
1641,1,370660,0
1638,1,370682,3
1635,1,370700,13
1637,1,370815,3
1640,1,371221,0
1639,1,371290,4
1642,1,371589,13
1644,1,372379,16
1645,1,372875,9
1646,1,372891,7
1649,1,373027,29
1648,1,373216,13
1650,1,373574,25
1652,1,374940,14
1651,1,375069,30
1654,1,375215,31
1656,1,375608,8
1655,1,375659,13
1657,1,376057,30
1658,1,376194,0
1659,1,376302,0
1660,1,376304,49
1661,1,377109,60
1662,1,377523,30
1663,1,378149,32
1665,1,378895,63
1664,1,378983,13
1666,1,379737,51
1667,1,380167,31
1668,1,381960,20
1671,1,383275,26
1670,1,383368,64
1669,1,383484,8
1672,1,383917,49
1673,1,384666,45
1674,1,385250,40
1675,1,385386,58
1676,1,385485,15
1677,1,385587,25
1678,1,385801,13
1679,1,386443,13
1680,1,386869,8
1681,1,387700,32
1682,1,390312,1
1683,1,390797,9
1684,1,392207,17
1685,1,393197,0
1686,1,393424,8
1688,1,393466,19
1687,1,393594,37
1689,1,394202,8
1690,1,394588,59
1691,1,395021,30
1693,1,395448,59
1692,1,395492,64
1694,1,395625,36
1695,1,395730,6
1696,1,395976,8
1697,1,396907,40
1698,1,397595,26
1699,1,398383,45
1700,1,398652,14
1701,1,399287,31
1702,1,399558,13
1703,1,400116,40
1704,1,402590,0
1705,1,402754,36
1706,1,403471,31
1707,1,403776,19
1708,1,404118,30
1709,1,404589,30
1710,1,405503,3
1711,1,405742,63
1714,1,406051,17
1713,1,406063,9
1712,1,406231,18
1716,1,407344,0
1717,1,407415,30
1718,1,407420,30
1715,1,407458,15
1723,1,407623,63
1721,1,407646,41
1720,1,407646,41
1722,1,407746,44
1719,1,407768,21
1725,1,407943,15
1724,1,408071,37
1726,1,408278,19
1727,1,408838,4
1728,1,409004,49
1729,1,409308,51
1740,1,409637,14
1730,1,409637,14
1731,1,409732,14
1732,1,410015,14
1733,1,410049,14
1735,1,410380,15
1736,1,410434,41
1737,1,410434,6
1734,1,410476,19
1738,1,410556,21
1739,1,410600,63
1741,1,410950,54
1742,1,411044,20
1744,1,411226,59
1743,1,411352,41
1748,1,411541,31
1746,1,411623,8
1745,1,411685,49
1747,1,411686,49
1749,1,411796,63
1750,1,411966,6
1751,1,412075,49
1752,1,412150,49
1754,1,412391,13
1756,1,412409,0
1753,1,412424,32
1755,1,412492,45
1757,1,412691,6
1758,1,412843,31
1760,1,412942,49
1759,1,413157,15
1761,1,413381,0
1762,1,413433,21
1763,1,413505,0
1764,1,413518,0
1766,1,413590,13
1765,1,413681,57
1767,1,413871,40
1770,1,414203,0
1769,1,414287,47
1768,1,414338,0
1771,1,414610,52
1772,1,414699,8
1773,1,414704,8
1775,1,414741,30
1776,1,414776,63
1774,1,414812,50
1777,1,415028,13
1779,1,415550,31
1778,1,415566,14
1782,1,415617,4
1780,1,415625,31
1781,1,415835,4
1783,1,415940,11
1785,1,416376,6
1784,1,416397,40
1786,1,416542,15
1788,1,416921,40
1787,1,417013,9
1791,1,417209,14
1789,1,417348,17
1790,1,417391,32
1792,1,417431,15
1793,1,417612,0
1795,1,417757,64
1794,1,417964,9
1797,1,418350,16
1799,1,418397,11
1800,1,418424,30
1796,1,418524,19
1798,1,418561,59
1801,1,418610,49
1802,1,418864,41
1803,1,418920,4
1806,1,418931,40
1804,1,419002,45
1805,1,419045,49
1808,1,419212,5
1807,1,419307,41
1809,1,419625,37
1814,1,419829,13
1813,1,419862,0
1812,1,419909,37
1811,1,419950,13
1810,1,420052,7
1815,1,420188,30
1816,1,420238,49
1818,1,420451,32
1819,1,420454,37
1817,1,420485,29
1823,1,420735,56
1824,1,420739,41
1822,1,420772,9
1821,1,420807,0
1820,1,420986,37
1826,1,421024,59
1825,1,421180,64
1828,1,421317,31
1827,1,421409,8
1829,1,421494,7
1831,1,421494,7
1830,1,421832,34
1833,1,422030,60
1832,1,422130,4
1835,1,422237,13
1834,1,422424,31
1838,1,422694,13
1844,1,422694,13
1836,1,422780,30
1837,1,422786,30
1839,1,422902,10
1841,1,422980,8
1842,1,423033,8
1840,1,423056,26
1843,1,423263,8
1845,1,423852,49
1851,1,423943,25
1846,1,423943,25
1848,1,424093,38
1847,1,424099,17
1849,1,424306,37
1850,1,424534,8
1852,1,424871,0
1853,1,425065,30
1854,1,425255,13
1857,1,425648,8
1855,1,425692,4
1856,1,425728,31
1858,1,425754,30
1861,1,425815,65
1859,1,425980,63
1860,1,425995,64
1865,1,426224,0
1864,1,426263,49
1862,1,426276,49
1863,1,426287,49
1866,1,426515,62
1867,1,426700,50
1868,1,426916,0
1869,1,427133,59
1871,1,427364,7
1870,1,427583,51
1872,1,427821,21
1876,1,427991,55
1874,1,428026,4
1873,1,428051,0
1875,1,428098,26
1877,1,428455,41
1880,1,428569,55
1879,1,428615,41
1878,1,428749,22
1881,1,429017,40
1882,1,429194,32
1883,1,429299,13
1885,1,429505,13
1890,1,429549,0
1884,1,429636,6
1895,1,429698,37
1886,1,429698,26
1888,1,429735,49
1889,1,429880,6
1887,1,429943,55
1892,1,430002,55
1893,1,430120,66
1891,1,430219,26
1894,1,430219,37
1896,1,430451,13
1897,1,431042,37
1898,1,431067,0
1899,1,431450,40
1900,1,431527,3
1901,1,431566,8
1902,1,431801,26
1903,1,431887,60
1904,1,432102,0
1905,1,432350,9
1906,1,432573,30
1908,1,432921,37
1907,1,432932,63
1909,1,433084,31
1910,1,433216,40
1911,1,433331,0
1912,1,433386,59
1914,1,433434,44
1913,1,433580,21
1915,1,433710,13
1917,1,433932,59
1916,1,434107,8
1918,1,434726,30
1919,1,434755,15
1920,1,434810,13
1922,1,434810,13
1921,1,434950,0
1923,1,435127,32
1925,1,435414,32
1930,1,435505,19
1924,1,435522,0
1927,1,435547,40
1929,1,435566,13
1926,1,435683,30
1928,1,435688,30
1931,1,436225,31
1933,1,436446,0
1932,1,436492,0
1935,1,436700,0
1934,1,436863,8
1936,1,436966,24
1937,1,437395,24
1938,1,437590,47
1940,1,437703,49
1939,1,437720,0
1941,1,437926,54
1943,1,438030,15
1944,1,438042,41
1942,1,438088,4
1945,1,438397,49
1946,1,438887,3
1950,1,439017,15
1948,1,439108,2
1947,1,439150,4
1949,1,439188,0
1951,1,439436,64
1954,1,439652,41
1953,1,439696,8
1955,1,439706,8
1952,1,439815,8
1957,1,440349,37
1956,1,440353,13
1958,1,440552,37
1959,1,440721,15
1960,1,440746,30
1962,1,440917,0
1961,1,441062,59
1963,1,441123,8
1966,1,441193,13
1965,1,441246,30
1964,1,441307,13
1967,1,441397,8
1970,1,441504,30
1969,1,441605,9
1971,1,441611,37
1968,1,441664,41
1972,1,441800,13
1973,1,441929,37
1974,1,442085,41
1976,1,442405,19
1975,1,442431,37
1977,1,442625,62
1978,1,442654,31
1979,1,442769,14
1980,1,442930,65
1981,1,443013,63
1982,1,443216,41
1985,1,443239,66
1983,1,443296,49
1984,1,443436,41
1987,1,443562,0
1986,1,443763,31
1989,1,443820,8
1988,1,443985,60
1992,1,444102,31
2000,1,444102,31
1993,1,444114,37
1990,1,444147,49
1991,1,444149,9
1996,1,444150,26
1995,1,444226,14
1994,1,444387,0
1998,1,444435,30
1999,1,444467,30
1997,1,444560,31
2001,1,444883,56
2008,1,445091,47
2003,1,445091,63
2002,1,445136,51
2004,1,445355,20
2005,1,445635,63
2006,1,445861,15
2007,1,446106,49
2009,1,446399,15
2010,1,446451,0
2011,1,447025,49
2012,1,447073,3
2013,1,447130,49
2015,1,447478,31
2014,1,447578,14
2016,1,447606,26
2018,1,447793,60
2022,1,447793,63
2020,1,447812,60
2021,1,447812,63
2017,1,447812,60
2019,1,448041,26
2023,1,448604,14
2026,1,449257,19
2027,1,449300,15
2029,1,449338,30
2028,1,449385,54
2025,1,449421,30
2024,1,449460,16
2031,1,450049,13
2030,1,450095,7
2032,1,451035,0
2033,1,451557,32
2035,1,451608,60
2034,1,451710,0
2037,1,452003,32
2036,1,452040,59
2038,1,453024,44
2039,1,453271,38
2040,1,453466,41
2042,1,453738,0
2043,1,453817,0
2041,1,453898,32
2044,1,454467,6
2045,1,454759,0
2046,1,454970,0
2047,1,455060,44
2048,1,455236,30
2049,1,456733,8
2051,1,456985,30
2050,1,456988,30
2053,1,457128,65
2052,1,457202,0
2055,1,457637,60
2056,1,457698,30
2054,1,457832,60
2067,1,458187,20
2065,1,458187,44
2057,1,458187,44
2060,1,458237,29
2063,1,458288,44
2058,1,458288,44
2066,1,458288,20
2059,1,458300,44
2064,1,458300,44
2061,1,458354,58
2062,1,458745,60
2068,1,459285,14
2069,1,459406,13
2070,1,459613,20
2071,1,459728,26
2074,1,460064,49
2072,1,460109,40
2075,1,460118,40
2073,1,460288,0
2076,1,460322,30
2077,1,460631,40
2078,1,461065,40
2079,1,461580,0
2080,1,462066,14
2081,1,463283,14
2082,1,464784,60
2083,1,465165,14
2084,1,465986,60
2085,1,466002,60
2086,1,466504,4
2087,1,468644,0
2088,1,469671,27
2089,1,470389,8
2090,1,471735,4
2091,1,471801,21
2092,1,472276,19
2093,1,472508,13
2094,1,473810,26
2095,1,474285,21
2096,1,474708,13
2097,1,474956,13
2098,1,475396,14
2099,1,475507,30
2100,1,475741,8
2101,1,475993,21
2102,1,476749,8
2103,1,477434,55
2104,1,478571,0
2105,1,479787,6
2106,1,480926,45
2107,1,483111,63
2108,1,483125,63
2109,1,483176,51
2110,1,483237,51
2111,1,483414,63
2112,1,483892,0
2113,1,484302,30
2114,1,484653,60
2115,1,484962,40
2116,1,485224,8
2117,1,485981,40
2118,1,486297,0
2119,1,486426,0
2120,1,487673,40
2122,1,488134,9
2121,1,488194,49
2123,1,488256,40
2124,1,488463,9
2126,1,488527,4
2125,1,488684,32
2127,1,488887,0
2128,1,489470,9
2129,1,489567,0
2131,1,490209,29
2130,1,490274,49
2133,1,490303,15
2134,1,490486,37
2132,1,490497,37
2135,1,490654,62
2136,1,490803,54
2137,1,491067,50
2138,1,491508,32
2139,1,491761,66
2142,1,492510,63
2141,1,492542,4
2140,1,492614,14
2144,1,492929,20
2143,1,492963,4
2145,1,493051,40
2146,1,493357,16
2149,1,494053,21
2148,1,494095,8
2147,1,494175,32
2150,1,494203,30
2152,1,494384,46
2153,1,494417,46
2154,1,494434,31
2151,1,494446,26
2155,1,494625,32
2158,1,494878,26
2157,1,494971,63
2156,1,495080,63
2159,1,495309,9
2161,1,495600,60
2160,1,495679,0
2162,1,495839,4
2163,1,495876,38
2164,1,495876,45
2169,1,495876,38
2165,1,496074,13
2166,1,496204,11
2167,1,496228,31
2168,1,496324,15
2170,1,497367,64
2171,1,497718,3
2172,1,497968,59
2173,1,498086,30
2175,1,498264,6
2174,1,498296,31
2176,1,498340,21
2177,1,498625,15
2179,1,498820,9
2178,1,498966,7
2180,1,499021,56
2181,1,499343,46
2182,1,499414,3
2183,1,499473,58
2185,1,499852,8
2184,1,499881,46
2186,1,500557,59
2187,1,500800,3
2188,1,501281,8
2189,1,501317,32
2190,1,501405,37
2191,1,501415,16
2193,1,501737,32
2194,1,501776,47
2192,1,501848,29
2195,1,502018,0
2196,1,502057,26
2197,1,502419,65
2199,1,502492,65
2198,1,502527,21
2200,1,503203,57
2202,1,503295,19
2201,1,503330,10
2203,1,503642,8
2205,1,503838,31
2204,1,503906,30
2206,1,503911,4
2208,1,504137,41
2207,1,504373,13
2209,1,504440,13
2211,1,504590,59
2210,1,504696,59
2212,1,505199,30
2213,1,505335,8
2214,1,505758,21
2215,1,505792,31
2216,1,505869,13
2217,1,506432,55
2218,1,506724,16
2219,1,506752,8
2220,1,506887,20
2222,1,507316,64
2221,1,507372,13
2223,1,507764,13
2224,1,508293,17
2225,1,508468,14
2227,1,508622,54
2228,1,508778,31
2226,1,508858,13
2231,1,508926,32
2230,1,509138,40
2229,1,509165,4
2232,1,509420,26
2233,1,509565,4
2234,1,509639,0
2237,1,509922,8
2236,1,509989,4
2235,1,510022,15
2239,1,510567,63
2241,1,510567,63
2238,1,510640,54
2240,1,510923,0
2242,1,511816,13
2243,1,511935,30
2244,1,512023,0
2246,1,512417,52
2247,1,512425,52
2245,1,512441,55
2248,1,512551,51
2249,1,512955,1
2250,1,513599,0
2251,1,513618,60
2252,1,513997,40
2253,1,514604,10
2254,1,514663,52
2255,1,514706,16
2257,1,514924,4
2258,1,514955,26
2256,1,515096,55
2261,1,515336,0
2259,1,515351,40
2260,1,515388,4
2264,1,515603,14
2265,1,515668,30
2271,1,515668,30
2262,1,515682,30
2267,1,515682,30
2263,1,515691,30
2270,1,515691,30
2272,1,515718,30
2266,1,515718,30
2269,1,515994,0
2268,1,516023,3
2273,1,516303,26
2274,1,516652,48
2275,1,517437,63
2276,1,517507,0
2279,1,517753,49
2277,1,517851,41
2278,1,517877,0
2280,1,517936,49
2282,1,518003,32
2281,1,518032,13
2283,1,518064,0
2284,1,518546,13
2288,1,518604,13
2285,1,518613,19
2287,1,518728,36
2286,1,518729,8
2290,1,519192,49
2289,1,519359,6
2291,1,519460,0
2292,1,519660,32
2293,1,519918,30
2294,1,520309,59
2295,1,520749,49
2297,1,521522,53
2296,1,521579,59
2299,1,521939,24
2298,1,521957,32
2300,1,522242,24
2302,1,522255,13
2301,1,522355,44
2303,1,523343,13
2304,1,523395,30
2305,1,523771,32
2306,1,523956,22
2307,1,524013,55
2313,1,524503,0
2312,1,524583,44
2310,1,524610,19
2314,1,524638,58
2311,1,524666,30
2308,1,524755,58
2309,1,524766,58
2315,1,524768,22
2316,1,524839,22
2319,1,524847,22
2321,1,524897,58
2318,1,524910,6
2320,1,524988,49
2317,1,525054,49
2322,1,525176,46
2323,1,525600,50
2329,1,525600,14
2327,1,525740,4
2330,1,525746,27
2328,1,525783,40
2326,1,525816,58
2324,1,525874,0
2325,1,525969,6
2331,1,526037,60
2334,1,526040,62
2336,1,526040,62
2333,1,526180,4
2332,1,526253,3
2335,1,526442,9
2339,1,526628,13
2337,1,526683,37
2338,1,526885,64
2340,1,526993,64
2341,1,527017,13
2342,1,527300,4
2343,1,527806,0
2347,1,527806,0
2344,1,528077,0
2345,1,528106,14
2349,1,528166,49
2348,1,528270,64
2346,1,528299,8
2350,1,528320,15
2351,1,528576,13
2352,1,528681,0
2355,1,528807,9
2353,1,528936,0
2354,1,528936,41
2356,1,528976,0
2358,1,529068,6
2360,1,529135,49
2357,1,529235,63
2359,1,529248,14
2362,1,529314,41
2361,1,529319,0
2364,1,529358,8
2363,1,529385,14
2365,1,529549,31
2366,1,529671,63
2367,1,529999,8
2368,1,530172,30
2371,1,530315,16
2370,1,530330,64
2369,1,530478,15
2372,1,530530,49
2386,1,530530,49
2375,1,530884,13
2374,1,531011,31
2373,1,531045,39
2378,1,531280,63
2377,1,531335,61
2376,1,531360,13
2379,1,531421,63
2380,1,531493,2
2382,1,531667,2
2381,1,531680,30
2383,1,531947,54
2384,1,532249,9
2387,1,532412,0
2385,1,532505,30
2388,1,532753,29
2390,1,532942,24
2391,1,532952,63
2389,1,533042,25
2392,1,533529,16
2393,1,533677,49
2394,1,533881,49
2395,1,533992,0
2396,1,534141,63
2397,1,534631,0
2398,1,535081,39
2400,1,535443,50
2399,1,535537,63
2402,1,535702,24
2401,1,535805,13
2403,1,536023,13
2404,1,536535,37
2405,1,537057,3
2406,1,537106,60
2408,1,537256,4
2413,1,537256,26
2407,1,537320,32
2414,1,537424,26
2409,1,537424,4
2410,1,537554,40
2411,1,537726,4
2412,1,537898,30
2417,1,538197,38
2416,1,538230,65
2418,1,538247,65
2415,1,538276,11
2419,1,538495,65
2420,1,538619,0
2422,1,538687,41
2421,1,538838,15
2423,1,539263,14
2424,1,539589,8
2426,1,539608,32
2425,1,539730,60
2427,1,540503,14
2431,1,540551,6
2430,1,540594,31
2428,1,540653,32
2429,1,540685,9
2432,1,541321,37
2433,1,541759,66
2434,1,541814,14
2436,1,541814,10
2435,1,541852,15
2437,1,541989,14
2438,1,542674,14
2440,1,542952,13
2439,1,543061,8
2441,1,543278,15
2442,1,543398,66
2443,1,544204,14
2444,1,544741,67
2445,1,545181,32
2446,1,545280,15
2448,1,545553,31
2447,1,545701,41
2449,1,546028,32
2451,1,546608,39
2450,1,546669,14
2452,1,547537,17
2453,1,547581,9
2454,1,548484,65
2455,1,548709,30
2456,1,549487,8
2457,1,549514,40
2459,1,550375,65
2458,1,550393,65
2460,1,552763,41
2461,1,552955,27
2462,1,553296,10
2464,1,553432,0
2463,1,553489,32
2465,1,553622,19
2466,1,553659,27
2467,1,554353,29
2468,1,554782,8
2469,1,555895,3
2471,1,556656,40
2470,1,556744,40
2472,1,558437,31
2475,1,558446,17
2474,1,558481,17
2473,1,558490,17
2477,1,558630,58
2476,1,558675,6
2478,1,559465,22
2479,1,560071,58
2480,1,561681,10
2481,1,564649,55
2482,1,565418,13
2483,1,567799,31
2484,1,567801,31
2485,1,569528,16
2486,1,570744,13
2487,1,572001,63
2488,1,572704,17
2490,1,572740,31
2489,1,572784,65
2491,1,574017,59
2492,1,574916,11
2493,1,575375,44
2494,1,576120,41
2495,1,576190,8
2496,1,576214,8
2497,1,576562,55
2498,1,576769,55
2500,1,576973,30
2499,1,576979,1
2501,1,576995,30
2502,1,577201,51
2503,1,577710,16
2504,1,578298,25
2505,1,578320,25
2506,1,578696,41
2507,1,578744,30
2508,1,578885,51
2509,1,579620,6
2510,1,579664,6
2511,1,579718,16
2512,1,579788,10
2514,1,580356,0
2515,1,580463,13
2513,1,580558,31
2516,1,580731,31
2519,1,580935,31
2518,1,581017,13
2517,1,581148,0
2522,1,581274,31
2521,1,581342,0
2525,1,581453,58
2523,1,581476,0
2520,1,581477,0
2524,1,581539,0
2526,1,581621,34
2527,1,581714,37
2528,1,581963,29
2529,1,582228,13
2530,1,582497,37
2531,1,582589,3
2533,1,582875,30
2532,1,582984,40
2536,1,583047,40
2544,1,583047,65
2537,1,583049,59
2535,1,583070,26
2538,1,583081,26
2534,1,583260,32
2539,1,583292,26
2540,1,583322,9
2542,1,583331,9
2541,1,583452,9
2543,1,583833,56
2546,1,584051,55
2545,1,584142,9
2547,1,584456,64
2548,1,584510,11
2549,1,584516,11
2550,1,585034,1
2551,1,585283,32
2552,1,585612,50
2553,1,586049,63
2556,1,586445,14
2555,1,586446,62
2554,1,586536,26
2557,1,586776,30
2559,1,587008,13
2558,1,587062,49
2560,1,587208,26
2561,1,587588,51
2562,1,587623,55
2563,1,587785,0
2564,1,587823,59
2565,1,588675,6
2566,1,588983,14
2567,1,589003,4
2569,1,589514,4
2568,1,589549,31
2570,1,589779,62
2571,1,589878,3
2572,1,590390,9
2573,1,590452,9
2574,1,590802,31
2575,1,591036,8
2576,1,591279,8
2578,1,591465,40
2577,1,591592,6
2579,1,591891,30
2580,1,592015,9
2581,1,592412,49
2582,1,592897,41
2583,1,593026,13
2584,1,593197,57
2585,1,593455,56
2586,1,593619,29
2587,1,593944,25
2588,1,594224,9
2589,1,595224,44
2591,1,595370,30
2590,1,595514,51
2592,1,596002,14
2595,1,596363,4
2594,1,596398,54
2593,1,596462,26
2597,1,596501,53
2596,1,596515,13
2601,1,596905,40
2603,1,596910,4
2598,1,596937,4
2602,1,596949,4
2599,1,597008,39
2600,1,597057,26
2604,1,597111,32
2605,1,597607,36
2606,1,597727,19
2607,1,597839,6
2608,1,598365,40
2609,1,598402,8
2610,1,599023,32
2612,1,599396,58
2611,1,599434,6
2613,1,599682,13
2615,1,599867,49
2614,1,599984,49
2618,1,600202,9
2617,1,600265,0
2616,1,600364,29
2620,1,600434,14
2621,1,600464,30
2619,1,600511,4
2623,1,600698,20
2625,1,600711,20
2624,1,600738,51
2626,1,600767,6
2622,1,600770,49
2628,1,601124,40
2630,1,601263,26
2629,1,601284,33
2627,1,601288,26
2631,1,601340,26
2632,1,601399,36
2633,1,601541,6
2636,1,601937,51
2634,1,601952,51
2635,1,602075,51
2637,1,602324,21
2641,1,602528,13
2638,1,602642,59
2640,1,602651,59
2643,1,602712,59
2639,1,602719,0
2642,1,602752,1
2646,1,602828,23
2649,1,602831,49
2645,1,602939,7
2647,1,602999,55
2644,1,603009,20
2648,1,603089,13
2651,1,603164,26
2650,1,603209,13
2652,1,603503,13
2653,1,603580,51
2655,1,603604,64
2654,1,603648,59
2656,1,603747,0
2657,1,603772,0
2659,1,604080,16
2658,1,604252,0
2661,1,604347,20
2660,1,604450,8
2662,1,604845,60
2663,1,604899,59
2665,1,605005,9
2664,1,605058,0
2669,1,605289,32
2668,1,605399,29
2666,1,605402,0
2667,1,605473,15
2671,1,605595,22
2670,1,605774,59
2672,1,606050,44
2676,1,606231,13
2673,1,606238,22
2674,1,606382,22
2675,1,606382,30
2678,1,606459,26
2680,1,606459,26
2677,1,606536,29
2681,1,606763,4
2679,1,606924,44
2682,1,607463,59
2683,1,607563,37
2684,1,607885,4
2687,1,607979,13
2686,1,608112,22
2685,1,608123,37
2688,1,608365,59
2690,1,608551,56
2689,1,608690,13
2691,1,609004,17
2692,1,609114,17
2694,1,609301,0
2693,1,609384,9
2697,1,609467,16
2696,1,609579,30
2699,1,609596,60
2695,1,609614,26
2698,1,609886,18
2700,1,610062,40
2702,1,610306,0
2701,1,610437,4
2703,1,610558,4
2704,1,610683,8
2705,1,610814,41
2707,1,610901,10
2706,1,611037,32
2709,1,611107,26
2708,1,611114,30
2712,1,611165,10
2710,1,611299,59
2711,1,611422,8
2713,1,611655,29
2714,1,611845,13
2715,1,611878,30
2717,1,611980,21
2716,1,612093,40
2720,1,612165,13
2718,1,612184,13
2719,1,612289,32
2721,1,612458,58
2722,1,612822,55
2723,1,613540,14
2726,1,613662,21
2725,1,613694,9
2724,1,613772,9
2727,1,613801,9
2728,1,614010,24
2733,1,614308,58
2729,1,614355,6
2732,1,614392,49
2730,1,614439,2
2731,1,614458,64
2735,1,614634,49
2734,1,614690,13
2738,1,614845,22
2740,1,614860,22
2736,1,615013,29
2737,1,615057,22
2739,1,615062,29
2741,1,615148,51
2752,1,615329,0
2742,1,615329,0
2743,1,615438,0
2744,1,615467,49
2745,1,615944,44
2746,1,616031,0
2749,1,616112,8
2748,1,616122,16
2747,1,616259,31
2750,1,616529,26
2751,1,616542,8
2753,1,616695,32
2754,1,616811,29
2756,1,616861,49
2755,1,616886,4
2758,1,617278,64
2757,1,617496,6
2759,1,617556,51
2760,1,617615,37
2764,1,617868,4
2765,1,617882,15
2763,1,617991,41
2762,1,618057,31
2761,1,618074,41
2766,1,618112,62
2767,1,618258,14
2771,1,618417,8
2768,1,618449,0
2772,1,618512,21
2773,1,618560,46
2774,1,618574,46
2770,1,618673,31
2769,1,618675,0
2775,1,618742,46
2778,1,618853,19
2776,1,618878,56
2777,1,618977,13
